date,county,sum_sale_dollars,sum_sale_liters
2018-05-09T00:00:00.000,POWESHIEK,6071.96,436.87
2014-08-26T00:00:00.000,Mills,12307.54,984.15
2013-07-22T00:00:00.000,Jefferson,45706.05,2967.80
2013-06-03T00:00:00.000,Floyd,20647.74,1718.70
2014-01-20T00:00:00.000,Buchanan,15427.54,1218.50
2016-07-12T00:00:00.000,,100155.25,7488.67
2016-01-04T00:00:00.000,Audubon,3597.70,242.25
2016-03-30T00:00:00.000,Appanoose,15396.32,1166.82
2018-03-21T00:00:00.000,STORY,169350.59,11851.62
2017-12-18T00:00:00.000,Polk,6143.10,378.94
2017-05-09T00:00:00.000,POLK,200488.70,13539.79
2019-03-28T00:00:00.000,JASPER,29907.98,2044.39
2012-10-10T00:00:00.000,Calhoun,3789.97,342.50
2019-06-06T00:00:00.000,IOWA,1124.80,68.81
2016-07-29T00:00:00.000,Warren,5676.29,491.16
2015-08-26T00:00:00.000,Warren,5376.23,578.70
2017-03-03T00:00:00.000,MONTGOMERY,10566.47,830.69
2013-11-19T00:00:00.000,Poweshiek,29012.08,2252.94
2014-02-11T00:00:00.000,Union,21872.44,1595.40
2013-02-26T00:00:00.000,Muscatine,36562.46,2964.42
2018-01-03T00:00:00.000,TAMA,14267.30,996.73
2018-05-18T00:00:00.000,BUTLER,2561.52,243.00
2018-10-29T00:00:00.000,Linn,38813.05,1548.55
2013-03-05T00:00:00.000,Scott,189702.15,12549.13
2017-11-06T00:00:00.000,Des Moines,4916.09,262.82
2019-01-29T00:00:00.000,BLACK HAWK,97630.88,5996.24
2012-06-18T00:00:00.000,Poweshiek,934.23,59.25
2017-09-20T00:00:00.000,Buchanan,3626.91,264.41
2017-07-20T00:00:00.000,Scott,1984.18,146.72
2012-10-19T00:00:00.000,Cass,100490.30,7141.50
2013-07-09T00:00:00.000,Howard,20162.65,1600.45
2012-05-16T00:00:00.000,Keokuk,2150.68,217.50
2017-08-30T00:00:00.000,Kossuth,2910.46,235.50
2016-08-22T00:00:00.000,Lee,50684.99,3614.58
2018-05-03T00:00:00.000,Jasper,1075.50,85.50
2013-08-13T00:00:00.000,Wright,9263.24,782.25
2017-12-18T00:00:00.000,KEOKUK,5461.59,415.95
2014-09-03T00:00:00.000,Bremer,5261.99,476.25
2017-03-06T00:00:00.000,MUSCATINE,73925.12,4944.61
2018-03-13T00:00:00.000,CALHOUN,9473.05,700.87
2015-09-01T00:00:00.000,Humboldt,10528.12,790.90
2019-08-27T00:00:00.000,CARROLL,5578.78,351.80
2018-01-15T00:00:00.000,SCOTT,72029.84,4478.12
2017-01-25T00:00:00.000,POCAHONTAS,4449.49,366.64
2017-07-20T00:00:00.000,OBRIEN,0.00,1.50
2018-02-28T00:00:00.000,BLACK HAWK,7628.81,589.24
2018-10-10T00:00:00.000,CLINTON,63808.89,4346.60
2013-12-30T00:00:00.000,Marion,31967.54,2344.72
2018-11-01T00:00:00.000,BOONE,2972.75,207.77
2015-09-08T00:00:00.000,Taylor,782.50,69.78
2012-06-12T00:00:00.000,Cedar,4188.46,304.40
2016-10-27T00:00:00.000,GREENE,7125.23,472.75
2017-12-22T00:00:00.000,GRUNDY,6371.34,529.74
2013-01-09T00:00:00.000,Sac,8721.23,717.80
2017-01-17T00:00:00.000,SHELBY,10061.29,850.91
2020-01-07T00:00:00.000,MONONA,12016.34,752.51
2012-06-13T00:00:00.000,Mahaska,14632.48,1212.22
2016-09-07T00:00:00.000,Buchanan,4341.84,389.07
2018-05-03T00:00:00.000,Scott,2616.24,192.25
2012-05-21T00:00:00.000,Boone,28168.18,2695.31
2013-04-23T00:00:00.000,Marshall,620.84,61.00
2013-01-21T00:00:00.000,Dallas,10334.70,844.62
2018-03-23T00:00:00.000,Clayton,1017.90,69.75
2016-12-05T00:00:00.000,Polk,5518.14,340.48
2019-04-19T00:00:00.000,CASS,18136.01,1433.23
2012-03-29T00:00:00.000,Marshall,31444.01,2943.32
2014-11-06T00:00:00.000,Warren,9644.30,781.10
2013-09-09T00:00:00.000,Worth,3794.80,332.37
2013-11-12T00:00:00.000,Plymouth,25804.65,1904.72
2019-10-11T00:00:00.000,APPANOOSE,15096.06,1052.70
2013-03-05T00:00:00.000,Jasper,2464.84,201.01
2013-03-26T00:00:00.000,Dubuque,127259.90,9393.91
2012-05-15T00:00:00.000,Butler,2672.55,238.87
2019-06-05T00:00:00.000,OBRIEN,4335.80,325.90
2013-09-11T00:00:00.000,Buena Vista,23964.54,1728.64
2018-09-10T00:00:00.000,Poweshiek,1069.11,126.97
2017-04-10T00:00:00.000,VAN BUREN,2911.27,205.30
2019-05-24T00:00:00.000,GUTHRIE,8703.29,636.80
2013-05-06T00:00:00.000,Worth,4202.07,361.07
2019-03-04T00:00:00.000,CLAYTON,13429.40,902.95
2016-07-21T00:00:00.000,Hamilton,6087.40,478.21
2016-12-30T00:00:00.000,FAYETTE,13203.28,961.37
2012-02-22T00:00:00.000,Pocahontas,5414.23,529.50
2016-03-09T00:00:00.000,Allamakee,20353.16,1670.12
2017-12-15T00:00:00.000,ALLAMAKEE,19099.24,1408.75
2014-03-13T00:00:00.000,Decatur,2644.64,222.75
2012-05-23T00:00:00.000,Clarke,1521.07,134.17
2018-04-13T00:00:00.000,Fayette,2187.54,138.00
2018-03-06T00:00:00.000,MONONA,5413.46,458.00
2012-05-01T00:00:00.000,Clayton,2703.55,255.00
2013-12-26T00:00:00.000,Woodbury,25812.06,1781.74
2018-01-29T00:00:00.000,JOHNSON,102505.37,6827.74
2016-11-18T00:00:00.000,TAYLOR,4001.00,280.00
2017-06-27T00:00:00.000,JONES,12426.27,897.69
2018-06-04T00:00:00.000,POLK,344765.06,17949.91
2015-07-13T00:00:00.000,Wapello,1387.28,118.00
2018-10-31T00:00:00.000,CLAY,30204.44,2436.84
2016-04-13T00:00:00.000,Monroe,5927.53,425.63
2017-08-21T00:00:00.000,POLK,253352.36,14179.63
2019-12-13T00:00:00.000,POLK,218804.84,12305.23
2013-08-27T00:00:00.000,Ringgold,2080.38,162.75
2018-10-25T00:00:00.000,Cerro Gord,25822.53,1899.09
2019-08-13T00:00:00.000,POWESHIEK,19341.17,1176.46
2012-02-02T00:00:00.000,Linn,200878.09,15372.51
2017-01-23T00:00:00.000,BUENA VIST,940.41,96.12
2015-09-17T00:00:00.000,Greene,24758.76,2016.80
2018-06-15T00:00:00.000,BLACK HAWK,16627.12,1182.68
2019-04-15T00:00:00.000,DICKINSON,73.08,12.00
2015-11-18T00:00:00.000,Johnson,475680.54,24776.18
2019-06-20T00:00:00.000,SAC,94.08,10.50
2014-02-20T00:00:00.000,Cedar,6415.62,508.04
2014-01-23T00:00:00.000,Boone,5272.15,409.82
2018-11-05T00:00:00.000,JONES,25970.10,1907.18
2016-02-08T00:00:00.000,Story,2248.92,208.50
2017-01-04T00:00:00.000,Hardin,8993.52,720.00
2013-08-21T00:00:00.000,Winneshiek,24203.70,1896.87
2017-11-02T00:00:00.000,CASS,9.75,0.75
2016-09-26T00:00:00.000,BUTLER,1676.70,177.15
2019-07-08T00:00:00.000,JASPER,874.56,96.00
2019-02-26T00:00:00.000,MADISON,1635.16,72.30
2016-10-11T00:00:00.000,IDA,8808.46,599.58
2018-07-23T00:00:00.000,HARRISON,7008.56,524.55
2016-09-06T00:00:00.000,IDA,17082.82,1669.77
2019-02-04T00:00:00.000,BUCHANAN,14451.15,1097.06
2019-10-01T00:00:00.000,RINGGOLD,1859.52,121.87
2019-05-24T00:00:00.000,STORY,1617.12,122.55
2015-01-26T00:00:00.000,Clinton,1725.65,138.37
2019-09-10T00:00:00.000,LYON,12872.80,948.82
2012-12-11T00:00:00.000,Guthrie,3120.02,275.25
2012-05-14T00:00:00.000,Butler,2047.69,182.24
2015-08-04T00:00:00.000,Madison,11803.75,924.04
2013-03-21T00:00:00.000,Dallas,77944.41,4158.84
2017-03-17T00:00:00.000,MONTGOMERY,14545.93,1078.65
2012-10-08T00:00:00.000,Worth,3853.14,292.49
2015-06-30T00:00:00.000,Sac,10903.06,793.27
2015-01-05T00:00:00.000,Adair,5737.30,361.17
2016-12-05T00:00:00.000,KEOKUK,4079.08,318.27
2015-01-14T00:00:00.000,Poweshiek,1507.10,111.36
2018-11-21T00:00:00.000,BREMER,63.38,4.00
2017-09-25T00:00:00.000,IOWA,959.98,100.38
2017-07-10T00:00:00.000,Delaware,11093.36,849.95
2019-08-19T00:00:00.000,HARDIN,24238.36,1891.70
2016-07-18T00:00:00.000,Washington,28372.17,1898.34
2014-05-14T00:00:00.000,Winneshiek,15450.68,1166.98
2018-09-25T00:00:00.000,BUENA VIST,56719.22,4659.60
2019-01-16T00:00:00.000,POLK,74859.10,4664.35
2017-08-30T00:00:00.000,KOSSUTH,0.00,1.00
2015-12-03T00:00:00.000,Warren,22535.01,1565.47
2012-05-09T00:00:00.000,Dallas,1870.33,179.02
2014-11-07T00:00:00.000,Van Buren,1774.87,113.17
2015-06-22T00:00:00.000,Hardin,19134.36,1513.70
2017-10-16T00:00:00.000,KEOKUK,4348.39,413.99
2012-03-27T00:00:00.000,Emmet,14404.49,1303.88
2018-11-07T00:00:00.000,Wapello,20662.57,1252.25
2014-08-13T00:00:00.000,Sac,11780.14,994.27
2012-07-30T00:00:00.000,Hancock,2683.89,244.50
2017-10-11T00:00:00.000,WARREN,10386.29,687.75
2012-01-24T00:00:00.000,Pottawattamie,133624.13,9124.23
2012-10-02T00:00:00.000,Winnebago,800.44,69.00
2018-06-04T00:00:00.000,WASHINGTON,43084.27,3351.09
2019-05-10T00:00:00.000,MONROE,4421.47,248.60
2018-05-23T00:00:00.000,MARSHALL,1828.24,143.21
2012-10-05T00:00:00.000,Black Hawk,199477.46,14573.70
2014-03-11T00:00:00.000,Fremont,1729.98,124.50
2012-12-27T00:00:00.000,Linn,364852.97,24239.88
2014-10-06T00:00:00.000,Linn,389757.17,30191.01
2016-11-15T00:00:00.000,WOODBURY,703.12,46.50
2019-08-05T00:00:00.000,BUENA VIST,24793.85,1619.12
2016-12-05T00:00:00.000,Plymouth,15146.60,1217.05
2016-04-26T00:00:00.000,Mitchell,7136.63,639.63
2017-05-22T00:00:00.000,BREMER,25612.03,2475.07
2013-09-26T00:00:00.000,Boone,3916.44,400.70
2014-08-12T00:00:00.000,Fremont,1585.80,93.00
2015-09-09T00:00:00.000,Buena Vista,28685.90,1963.73
2018-02-23T00:00:00.000,HAMILTON,17339.91,1357.16
2016-06-29T00:00:00.000,Marion,40817.00,3090.39
2013-11-12T00:00:00.000,Polk,320646.36,20177.66
2014-06-05T00:00:00.000,Polk,433459.13,29537.72
2015-10-22T00:00:00.000,Cedar,6161.78,501.65
2016-12-02T00:00:00.000,Clayton,2429.58,182.65
2019-03-18T00:00:00.000,Henry,3327.30,328.50
2017-03-08T00:00:00.000,WOODBURY,190832.11,12659.08
2018-02-14T00:00:00.000,Wapello,15096.89,830.67
2017-03-08T00:00:00.000,Marion,2249.31,158.35
2015-01-28T00:00:00.000,Woodbury,178106.22,12870.08
2016-12-22T00:00:00.000,IDA,50.20,3.25
2016-04-18T00:00:00.000,Jones,6256.14,507.00
2015-01-14T00:00:00.000,Monona,344.88,52.50
2015-02-09T00:00:00.000,Clayton,6131.18,514.13
2014-01-06T00:00:00.000,Henry,24844.92,1834.46
2018-08-08T00:00:00.000,MARSHALL,3801.33,252.62
2018-11-21T00:00:00.000,KOSSUTH,13980.38,1062.15
2015-02-23T00:00:00.000,Washington,34723.06,2157.00
2018-06-27T00:00:00.000,BENTON,19368.27,1665.61
2019-11-26T00:00:00.000,CERRO GORD,4270.32,237.63
2014-03-12T00:00:00.000,Webster,1349.39,122.75
2018-06-11T00:00:00.000,MITCHELL,5744.59,422.61
2019-07-15T00:00:00.000,CEDAR,8198.00,596.39
2014-10-08T00:00:00.000,Kossuth,40324.93,3569.87
2015-06-09T00:00:00.000,Union,12947.21,1065.50
2019-12-13T00:00:00.000,WASHINGTON,11411.54,463.28
2017-08-21T00:00:00.000,WASHINGTON,28545.41,1824.73
2019-08-16T00:00:00.000,BUENA VIST,1274.08,93.77
2013-03-06T00:00:00.000,O'Brien,18911.14,1428.97
2018-08-06T00:00:00.000,AUDUBON,1909.07,173.25
2013-03-26T00:00:00.000,Clay,3036.96,252.65
2018-05-17T00:00:00.000,Boone,14983.04,1508.85
2014-07-23T00:00:00.000,Davis,1969.99,163.00
2013-01-28T00:00:00.000,Chickasaw,5524.54,635.75
2017-10-16T00:00:00.000,Polk,7023.04,447.09
2017-01-27T00:00:00.000,STORY,24632.59,1616.90
2019-07-02T00:00:00.000,Dallas,98447.88,8308.50
2013-07-09T00:00:00.000,Clay,37932.85,3071.27
2017-08-07T00:00:00.000,BUTLER,4090.94,348.45
2015-03-23T00:00:00.000,Muscatine,39859.42,3045.04
2014-09-29T00:00:00.000,Van Buren,4876.74,343.44
2017-10-30T00:00:00.000,BUCHANAN,32453.51,3119.37
2017-05-19T00:00:00.000,ADAIR,5134.08,481.75
2012-08-29T00:00:00.000,Warren,3301.18,235.63
2016-10-31T00:00:00.000,MUSCATINE,79139.23,5862.07
2017-02-07T00:00:00.000,DUBUQUE,172800.35,11899.25
2014-03-26T00:00:00.000,Sac,7532.61,642.07
2014-09-22T00:00:00.000,Des Moines,58588.21,4128.35
2014-03-03T00:00:00.000,Pottawattamie,172635.13,12629.84
2012-06-20T00:00:00.000,Mills,5073.83,464.85
2015-08-19T00:00:00.000,Crawford,988.81,72.25
2012-11-16T00:00:00.000,Howard,6513.24,609.70
2015-10-22T00:00:00.000,Crawford,24996.20,1629.68
2016-09-03T00:00:00.000,Des Moines,4291.10,222.90
2015-10-20T00:00:00.000,Story,31230.86,2033.57
2016-08-17T00:00:00.000,Hardin,8978.16,774.00
2013-11-06T00:00:00.000,Sac,9034.01,778.44
2014-12-04T00:00:00.000,Linn,21248.52,1151.62
2015-01-13T00:00:00.000,Emmet,7664.69,587.35
2015-07-01T00:00:00.000,Boone,8026.03,549.88
2019-12-03T00:00:00.000,STORY,8172.65,596.80
2018-05-07T00:00:00.000,FLOYD,20937.93,1495.65
2020-02-12T00:00:00.000,CLAY,24984.45,1867.98
2013-02-05T00:00:00.000,Clayton,2992.14,243.77
2018-03-14T00:00:00.000,POCAHONTAS,3824.59,307.46
2016-08-12T00:00:00.000,Montgomery,10372.98,800.10
2014-06-18T00:00:00.000,Iowa,13540.90,1130.75
2014-03-17T00:00:00.000,Cass,13670.09,1069.05
2018-02-12T00:00:00.000,CHICKASAW,1151.97,88.80
2020-01-15T00:00:00.000,PLYMOUTH,2249.23,153.50
2013-02-04T00:00:00.000,Clayton,2584.95,221.25
2012-08-28T00:00:00.000,Jackson,22445.14,1806.10
2013-10-21T00:00:00.000,Grundy,6418.58,585.37
2012-01-17T00:00:00.000,Des Moines,39636.85,3480.14
2016-05-17T00:00:00.000,Jasper,932.88,98.00
2013-07-01T00:00:00.000,Buena Vista,1464.18,134.80
2014-03-18T00:00:00.000,Pocahontas,7617.96,634.80
2018-11-09T00:00:00.000,BREMER,9183.31,758.51
2016-03-02T00:00:00.000,Buena Vista,25052.32,1846.06
2017-12-12T00:00:00.000,PLYMOUTH,20938.17,1558.40
2015-05-11T00:00:00.000,Keokuk,3129.18,250.12
2020-01-03T00:00:00.000,Henry,2517.36,205.50
2012-07-10T00:00:00.000,Hamilton,1484.97,132.50
2017-07-04T00:00:00.000,BUENA VIST,52994.39,3201.65
2019-12-20T00:00:00.000,DECATUR,4513.72,248.55
2012-04-09T00:00:00.000,Buena Vista,1415.12,137.37
2014-09-24T00:00:00.000,Fayette,14646.82,1252.48
2013-04-10T00:00:00.000,Wright,4819.95,403.45
2014-12-20T00:00:00.000,Montgomery,16776.63,1030.90
2013-12-27T00:00:00.000,Jackson,30016.76,2175.97
2019-05-22T00:00:00.000,PLYMOUTH,5653.12,381.85
2013-12-23T00:00:00.000,Winnebago,12055.86,943.87
2018-05-24T00:00:00.000,STORY,516.17,38.35
2017-08-14T00:00:00.000,DES MOINES,53742.77,3887.22
2015-07-16T00:00:00.000,Linn,43053.51,3369.44
2014-09-02T00:00:00.000,Dallas,61825.30,3861.42
2019-11-26T00:00:00.000,TAMA,5691.14,413.65
2012-06-18T00:00:00.000,Monona,5451.26,449.15
2019-12-18T00:00:00.000,WRIGHT,15746.78,1271.22
2013-07-24T00:00:00.000,Webster,4261.95,360.75
2019-08-26T00:00:00.000,MARION,3361.03,210.55
2019-02-14T00:00:00.000,DALLAS,18800.08,1178.14
2016-08-24T00:00:00.000,Palo Alto,14335.53,1283.31
2013-10-10T00:00:00.000,Clinton,54780.56,3804.31
2013-06-15T00:00:00.000,Muscatine,53383.97,3929.04
2015-11-16T00:00:00.000,Buchanan,23717.13,1536.29
2016-02-25T00:00:00.000,Boone,3999.82,344.65
2018-09-27T00:00:00.000,CARROLL,37738.55,2301.47
2016-03-08T00:00:00.000,Plymouth,21267.51,1571.70
2015-08-05T00:00:00.000,Kossuth,28686.99,2257.09
2015-10-22T00:00:00.000,Webster,2532.36,175.62
2016-05-16T00:00:00.000,Des Moines,71370.90,4963.73
2016-03-15T00:00:00.000,Iowa,1386.84,135.46
2018-06-01T00:00:00.000,BREMER,6096.28,518.28
2015-08-19T00:00:00.000,Webster,600.41,51.00
2014-10-01T00:00:00.000,Linn,50922.20,3489.29
2012-07-24T00:00:00.000,Linn,20843.07,1396.21
2016-02-17T00:00:00.000,Plymouth,2124.42,164.00
2016-12-23T00:00:00.000,RINGGOLD,3835.06,304.00
2018-06-14T00:00:00.000,WORTH,3382.31,311.49
2014-03-12T00:00:00.000,Cedar,1626.62,142.62
2016-12-05T00:00:00.000,DELAWARE,7945.05,568.95
2012-06-05T00:00:00.000,Cedar,1885.45,137.50
2019-11-06T00:00:00.000,JOHNSON,116163.44,6620.07
2013-03-19T00:00:00.000,Iowa,1311.30,140.50
2013-05-13T00:00:00.000,Palo Alto,13101.71,1118.64
2017-03-15T00:00:00.000,CEDAR,7283.06,583.84
2014-05-01T00:00:00.000,Decatur,3729.66,293.06
2018-04-16T00:00:00.000,AUDUBON,1706.85,167.00
2012-07-30T00:00:00.000,Pocahontas,2370.44,237.50
2017-03-06T00:00:00.000,SIOUX,66154.20,4173.47
2016-05-31T00:00:00.000,Sioux,20632.69,1660.07
2016-12-12T00:00:00.000,JONES,18438.36,1346.85
2014-01-21T00:00:00.000,Boone,3078.57,148.80
2019-09-13T00:00:00.000,Iowa,9969.99,567.75
2014-02-11T00:00:00.000,Hardin,7101.39,557.75
2020-02-14T00:00:00.000,LUCAS,8332.61,583.19
2016-08-24T00:00:00.000,Marion,23210.03,1760.69
2012-07-31T00:00:00.000,Clinton,62878.21,5062.72
2012-12-26T00:00:00.000,Jasper,4373.31,386.30
2013-06-15T00:00:00.000,Adams,1789.11,124.06
2016-04-25T00:00:00.000,Scott,81377.40,5412.14
2012-05-16T00:00:00.000,Pottawattamie,33476.94,2298.48
2013-01-29T00:00:00.000,Wapello,1937.68,165.23
2014-11-22T00:00:00.000,Hamilton,10734.16,896.45
2019-04-01T00:00:00.000,POWESHIEK,23635.96,1545.35
2014-09-29T00:00:00.000,Audubon,2131.25,161.00
2014-08-04T00:00:00.000,Cedar,1045.08,97.50
2015-12-08T00:00:00.000,Clayton,1753.20,133.18
2016-05-26T00:00:00.000,Woodbury,37144.61,2597.25
2014-08-20T00:00:00.000,Sac,10058.18,854.42
2012-04-23T00:00:00.000,Worth,1852.77,169.87
2013-09-03T00:00:00.000,Guthrie,5444.25,392.30
2018-12-14T00:00:00.000,MILLS,14415.36,1275.61
2018-11-02T00:00:00.000,Fayette,1209.04,77.25
2019-08-30T00:00:00.000,WINNESHIEK,18805.59,1289.35
2017-11-08T00:00:00.000,HUMBOLDT,10640.22,913.90
2014-06-10T00:00:00.000,Tama,15479.89,1064.45
2018-10-24T00:00:00.000,DAVIS,1570.73,131.25
2015-01-28T00:00:00.000,Ida,6277.22,547.03
2019-02-14T00:00:00.000,CERRO GORD,85286.72,5983.75
2018-10-01T00:00:00.000,Pottawatta,2035.92,155.70
2014-10-30T00:00:00.000,Cerro Gordo,133758.69,10358.08
2019-02-08T00:00:00.000,DECATUR,2281.57,182.00
2018-03-19T00:00:00.000,POLK,332646.24,18131.59
2015-07-15T00:00:00.000,Johnson,175707.40,10180.82
2016-07-14T00:00:00.000,Story,4231.81,261.70
2016-03-10T00:00:00.000,Scott,88518.36,5535.13
2016-03-22T00:00:00.000,Plymouth,27837.50,2120.89
2016-09-09T00:00:00.000,HAMILTON,24222.46,1569.69
2012-08-31T00:00:00.000,Clayton,6223.81,487.35
2018-04-23T00:00:00.000,VAN BUREN,3258.89,225.39
2013-07-24T00:00:00.000,Crawford,1710.06,129.75
2012-05-15T00:00:00.000,Bremer,30216.80,2458.74
2014-07-30T00:00:00.000,Linn,58292.79,4215.18
2017-02-16T00:00:00.000,BOONE,1385.35,99.75
2019-08-14T00:00:00.000,POTTAWATTA,132961.46,7903.22
2018-11-08T00:00:00.000,CRAWFORD,23608.14,1821.49
2017-11-10T00:00:00.000,MILLS,11915.83,880.07
2017-12-14T00:00:00.000,CRAWFORD,38447.79,2339.12
2018-06-29T00:00:00.000,POLK,282480.87,15979.01
2017-12-19T00:00:00.000,MONONA,5873.37,462.40
2018-02-08T00:00:00.000,Webster,4047.42,320.05
2015-01-20T00:00:00.000,Benton,7386.18,612.72
2016-03-16T00:00:00.000,,97623.62,5927.11
2018-04-06T00:00:00.000,MILLS,11223.54,824.69
2015-01-06T00:00:00.000,Cass,1250.15,111.00
2016-09-03T00:00:00.000,CHICKASAW,5235.05,503.15
2016-10-17T00:00:00.000,BREMER,31915.76,2517.46
2018-04-02T00:00:00.000,DUBUQUE,9717.83,1060.75
2015-09-03T00:00:00.000,Johnson,10349.30,793.50
2016-04-25T00:00:00.000,Jasper,24201.22,1904.97
2015-11-10T00:00:00.000,Ringgold,2654.94,179.25
2018-06-28T00:00:00.000,POLK,706442.60,45168.14
2017-10-12T00:00:00.000,GREENE,5397.17,409.35
2014-06-03T00:00:00.000,Linn,51624.25,3810.80
2018-11-30T00:00:00.000,ADAIR,6967.99,432.50
2012-01-25T00:00:00.000,Calhoun,2793.26,266.00
2014-06-02T00:00:00.000,Grundy,6128.70,550.38
2012-05-30T00:00:00.000,Van Buren,3764.59,288.87
2012-11-13T00:00:00.000,Clayton,4143.07,384.00
2019-12-18T00:00:00.000,MADISON,2552.61,177.65
2012-10-17T00:00:00.000,Tama,2273.79,200.00
2019-03-15T00:00:00.000,HAMILTON,13508.68,947.84
2013-12-02T00:00:00.000,Hardin,27509.04,2230.90
2013-09-10T00:00:00.000,Adams,1608.56,137.84
2015-08-03T00:00:00.000,Harrison,12160.19,942.78
2013-07-24T00:00:00.000,Cedar,1178.05,101.63
2016-03-10T00:00:00.000,Jasper,2923.74,247.00
2012-10-03T00:00:00.000,Buena Vista,33972.82,2772.53
2017-10-11T00:00:00.000,WEBSTER,61501.50,3909.16
2017-12-18T00:00:00.000,DELAWARE,8710.53,687.13
2015-06-03T00:00:00.000,Scott,171864.29,11684.83
2018-02-12T00:00:00.000,Des Moines,6053.94,316.29
2013-06-05T00:00:00.000,Mills,6044.98,532.35
2017-03-28T00:00:00.000,SAC,11252.62,914.43
2016-01-11T00:00:00.000,Harrison,4026.51,335.41
2014-03-12T00:00:00.000,Crawford,2548.87,174.37
2014-11-07T00:00:00.000,Audubon,2602.11,230.50
2020-01-16T00:00:00.000,KOSSUTH,216.00,9.00
2018-01-17T00:00:00.000,Buchanan,4343.60,330.46
2017-03-24T00:00:00.000,GRUNDY,2768.38,268.70
2013-04-15T00:00:00.000,Sioux,21454.84,1827.76
2018-05-10T00:00:00.000,JOHNSON,9043.69,602.35
2015-10-20T00:00:00.000,Howard,11765.46,949.40
2013-04-15T00:00:00.000,Guthrie,1449.96,102.00
2015-11-25T00:00:00.000,Iowa,5500.32,403.50
2012-11-16T00:00:00.000,Story,52770.58,3674.06
2018-06-21T00:00:00.000,Polk,76488.65,5638.11
2013-04-25T00:00:00.000,Muscatine,4009.08,357.22
2015-03-03T00:00:00.000,Adams,1550.32,119.82
2012-07-19T00:00:00.000,Benton,4420.93,376.85
2012-09-11T00:00:00.000,Cedar,3235.42,223.40
2012-09-13T00:00:00.000,Warren,8314.37,649.00
2019-09-20T00:00:00.000,CALHOUN,1912.10,133.10
2018-01-31T00:00:00.000,Polk,13792.75,1164.72
2015-11-17T00:00:00.000,Madison,11592.14,851.46
2015-02-25T00:00:00.000,Polk,119324.75,7769.88
2013-03-25T00:00:00.000,Calhoun,2508.50,223.11
2018-08-07T00:00:00.000,MAHASKA,60.72,9.00
2017-04-19T00:00:00.000,WAYNE,1795.52,144.12
2019-07-12T00:00:00.000,JACKSON,2958.56,298.76
2017-10-20T00:00:00.000,MONTGOMERY,11063.88,866.88
2017-04-05T00:00:00.000,BENTON,15627.16,1301.20
2019-03-08T00:00:00.000,Black Hawk,6737.38,469.37
2015-10-20T00:00:00.000,Dubuque,176939.74,12567.99
2017-10-24T00:00:00.000,DUBUQUE,186440.58,12334.52
2014-07-07T00:00:00.000,Guthrie,7642.40,547.50
2019-04-02T00:00:00.000,Polk,19281.98,1200.99
2019-01-04T00:00:00.000,MARSHALL,85805.25,5481.37
2016-07-13T00:00:00.000,Davis,2050.53,174.25
2012-06-25T00:00:00.000,Winnebago,10510.18,892.51
2013-12-20T00:00:00.000,Cerro Gordo,78847.06,5563.13
2018-12-14T00:00:00.000,CLAYTON,2425.92,161.10
2016-06-14T00:00:00.000,Mitchell,8849.39,685.97
2015-02-19T00:00:00.000,Boone,8212.77,674.25
2019-11-26T00:00:00.000,DALLAS,3375.02,226.75
2013-06-17T00:00:00.000,Des Moines,11062.55,687.15
2014-12-19T00:00:00.000,Iowa,11767.56,911.35
2017-01-16T00:00:00.000,CLINTON,1298.82,102.75
2015-10-06T00:00:00.000,Adair,2684.39,265.25
2018-08-10T00:00:00.000,PAGE,31463.37,2134.83
2013-03-06T00:00:00.000,Appanoose,30629.00,2380.30
2015-04-21T00:00:00.000,Benton,9096.79,760.45
2015-02-04T00:00:00.000,Hancock,1498.54,126.75
2015-04-06T00:00:00.000,Iowa,7754.96,573.75
2018-12-03T00:00:00.000,HOWARD,13119.47,1058.22
2014-10-29T00:00:00.000,Bremer,9125.86,748.57
2018-03-05T00:00:00.000,LINN,91511.85,6081.08
2017-02-08T00:00:00.000,POCAHONTAS,4653.82,397.45
2012-09-26T00:00:00.000,Muscatine,1874.66,142.83
2014-04-15T00:00:00.000,Cherokee,9986.42,795.44
2014-10-07T00:00:00.000,Dallas,26841.51,2225.50
2016-07-11T00:00:00.000,Grundy,9128.08,773.37
2014-12-10T00:00:00.000,Fayette,21502.08,1934.54
2012-12-04T00:00:00.000,Bremer,25083.17,2028.45
2012-10-09T00:00:00.000,Adair,4123.46,369.94
2019-05-30T00:00:00.000,KOSSUTH,26704.93,2117.30
2019-07-16T00:00:00.000,Dallas,19440.00,3780.00
2015-06-22T00:00:00.000,Guthrie,9254.43,680.30
2019-05-03T00:00:00.000,JONES,27048.71,2302.90
2015-10-07T00:00:00.000,Iowa,6572.07,542.38
2018-05-22T00:00:00.000,CALHOUN,13697.04,1044.70
2019-04-15T00:00:00.000,BUTLER,5987.29,498.85
2013-01-07T00:00:00.000,Shelby,2348.46,151.35
2013-01-16T00:00:00.000,Keokuk,2235.32,185.82
2014-10-28T00:00:00.000,Clay,22809.16,1937.55
2018-06-11T00:00:00.000,Adair,8115.17,579.19
2012-07-25T00:00:00.000,Linn,110431.63,8684.36
2016-07-21T00:00:00.000,Scott,84421.97,5143.95
2017-09-06T00:00:00.000,CEDAR,5204.06,389.02
2015-07-15T00:00:00.000,Sac,15603.98,1326.20
2015-11-10T00:00:00.000,Wright,13147.57,1069.25
